country,iso2c,iso3c,year,status,lastupdated,gdp_deflator,cpi_price,region,capital,longitude,latitude,income,lending
St. Vincent and the Grenadines,VC,VCT,1977,,2022-12-22,37.2534769096528,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1986,,2022-12-22,4.58356264544078,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2020,,2022-12-22,1.19957365091233,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1997,,2022-12-22,1.35884176013687,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1964,,2022-12-22,3.84861528449501,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1963,,2022-12-22,0.685817344981743,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2015,,2022-12-22,-0.73427353731843,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2000,,2022-12-22,7.76171479001309,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2019,,2022-12-22,2.50576828596915,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1991,,2022-12-22,4.82665636462241,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2003,,2022-12-22,-2.17349074233006,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1989,,2022-12-22,5.50083769490186,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1995,,2022-12-22,1.31150699693903,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2016,,2022-12-22,-0.597042063873204,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1960,,2022-12-22,NA,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1992,,2022-12-22,2.53540643197381,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2002,,2022-12-22,0.206885090368885,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1985,,2022-12-22,1.58546227410905,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1962,,2022-12-22,0.0537524430777268,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1999,,2022-12-22,1.81729585257806,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1961,,2022-12-22,2.50228818973652,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1993,,2022-12-22,-1.19518312627417,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1998,,2022-12-22,3.2110019999291,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1988,,2022-12-22,0.216495440517008,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1996,,2022-12-22,3.56525876147333,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1994,,2022-12-22,2.37029691590674,NA,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VCT,,2020,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1987,,2020-07-27,NA,52.88175608656,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1988,,2020-07-27,NA,53.08979712026,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1989,,2020-07-27,NA,56.02593088846,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1990,,2020-07-27,NA,59.41967796726,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1991,,2020-07-27,NA,61.74329880092,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1992,,2020-07-27,NA,64.24059470714,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1993,,2020-07-27,NA,66.99739052823,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1994,,2020-07-27,NA,67.67337261303,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1995,,2020-07-27,NA,68.84979156785,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1996,,2020-07-27,NA,71.88461999358,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1997,,2020-07-27,NA,72.20350321753,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1998,,2020-07-27,NA,73.75040573694,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2002,,2020-07-27,NA,76.69216221959,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2003,,2020-07-27,NA,76.8501352904,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2004,,2020-07-27,NA,79.12494751014,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2005,,2020-07-27,NA,82.07903973856,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2006,,2020-07-27,NA,84.32851752532,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2013,,2020-07-27,NA,107.46660033896,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2014,,2020-07-27,NA,107.67495695916,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2015,,2020-07-27,NA,105.80828169943,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2016,,2020-07-27,NA,105.64998135372,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2017,,2020-07-27,NA,107.92497819007,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2018,,2020-07-27,NA,110.43329684638,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2019,,2020-07-27,NA,111.39994098982,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2008,,2020-07-27,NA,99.5336248933,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2009,,2020-07-27,NA,99.95319129939,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2011,,2020-07-27,NA,103.90829992612,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2010,,2020-07-27,NA,100.69996545991,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2012,,2020-07-27,NA,106.60830935835,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2007,,2020-07-27,NA,90.43066689895,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2001,,2020-07-27,NA,75.29506768213,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,1999,,2020-07-27,NA,74.49788479723,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,,2000,,2020-07-27,NA,74.62281988771,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2000,,2022-12-22,8.84439624700958,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2001,,2022-12-22,6.23201252744445,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2002,,2022-12-22,3.58368927592616,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2003,,2022-12-22,5.78501225127121,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2016,,2022-12-22,4.90566843824038,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2017,,2022-12-22,3.87101038223488,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2018,,2022-12-22,3.98039127680487,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2019,,2022-12-22,2.66808493750709,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2020,,2022-12-22,2.79989176120979,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2021,,2022-12-22,6.06251166161272,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1972,,2022-12-22,5.55368367597131,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1997,,2022-12-22,5.02297720132463,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1999,,2022-12-22,7.80944574526146,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1960,,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1961,,2022-12-22,3.13425473123863,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1962,,2022-12-22,1.66743898441575,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1963,,2022-12-22,3.01391715577817,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1964,,2022-12-22,3.54797755518112,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1965,,2022-12-22,3.02548541053081,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1973,,2022-12-22,10.2038414811637,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1974,,2022-12-22,14.1609091616266,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1981,,2022-12-22,10.8530772679157,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1998,,2022-12-22,6.84040574894669,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1985,,2022-12-22,8.93083608552818,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1986,,2022-12-22,7.39227630448525,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1994,,2022-12-22,22.7319241501847,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1995,,2022-12-22,10.9410546555873,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1996,,2022-12-22,9.02960910859571,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1987,,2022-12-22,7.40794144619088,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1988,,2022-12-22,7.12037048568602,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1966,,2022-12-22,4.13442612556352,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1967,,2022-12-22,1.28037535067494,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1968,,2022-12-22,3.27352495312587,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1971,,2022-12-22,4.66418002291394,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1975,,2022-12-22,11.6291444872522,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1976,,2022-12-22,10.9463376517333,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1977,,2022-12-22,10.5799394870567,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1978,,2022-12-22,9.56408470679651,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1979,,2022-12-22,11.8853152187611,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1984,,2022-12-22,11.1505445547794,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1989,,2022-12-22,9.76900937253662,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2004,,2022-12-22,8.68283552964174,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1970,,2022-12-22,3.85955208091369,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1983,,2022-12-22,10.8174002740579,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1969,,2022-12-22,4.95912491167516,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1980,,2022-12-22,14.3737738364706,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1982,,2022-12-22,10.8392557999092,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2005,,2022-12-22,7.34653939628971,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1990,,2022-12-22,10.5836307030065,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1992,,2022-12-22,6.63928073240771,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2006,,2022-12-22,7.76318581627088,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2007,,2022-12-22,7.06819603484158,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2013,,2022-12-22,4.03979092982578,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2014,,2022-12-22,3.08965499212116,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2015,,2022-12-22,2.92789936487065,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1991,,2022-12-22,8.55223094368799,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2008,,2022-12-22,10.5329104528323,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1993,,2022-12-22,10.8299600857277,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2009,,2022-12-22,3.60351518874526,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2010,,2022-12-22,5.64433086097335,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2011,,2022-12-22,9.39165549288849,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2012,,2022-12-22,5.46617486758647,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),ZF,SSA,1992,,2022-12-22,6.96128194845479,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1987,,2022-12-22,7.62652157852142,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1990,,2022-12-22,10.6104147198706,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1975,,2022-12-22,11.286974864322,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1976,,2022-12-22,11.1309337690045,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2017,,2022-12-22,3.92171862000133,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1991,,2022-12-22,8.56427899182755,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1986,,2022-12-22,7.70741859981405,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2021,,2022-12-22,6.21831551246224,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2016,,2022-12-22,5.03033658512501,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1988,,2022-12-22,7.78511669251323,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2014,,2022-12-22,2.61589668357765,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1973,,2022-12-22,10.0552269114942,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1974,,2022-12-22,13.6161664700062,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2018,,2022-12-22,4.21502841459056,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1984,,2022-12-22,11.434018970974,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1985,,2022-12-22,9.58788094021168,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1983,,2022-12-22,10.9601408150368,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1989,,2022-12-22,10.4082837313005,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2013,,2022-12-22,4.08706141243787,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1964,,2022-12-22,3.22707775302706,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1965,,2022-12-22,3.05217660760466,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1972,,2022-12-22,5.43545487662431,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1971,,2022-12-22,4.80122415613298,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1977,,2022-12-22,10.4461251876848,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1993,,2022-12-22,11.2979735142412,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1994,,2022-12-22,23.2494807573279,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1978,,2022-12-22,9.89977571152785,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2019,,2022-12-22,2.85603411987745,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2020,,2022-12-22,2.87829907971191,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1980,,2022-12-22,14.2458946461921,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1979,,2022-12-22,11.5357122877818,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1996,,2022-12-22,9.07483488878513,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2012,,2022-12-22,5.38725711968777,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1998,,2022-12-22,6.93140266888905,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2015,,2022-12-22,2.97228935468002,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1970,,2022-12-22,4.175215890297,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1969,,2022-12-22,5.01972901234874,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2003,,2022-12-22,5.62319260903834,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2004,,2022-12-22,7.7652785346058,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2005,,2022-12-22,7.50171013084201,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2006,,2022-12-22,7.87411732727648,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1982,,2022-12-22,11.5925537512913,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1995,,2022-12-22,11.0437898553962,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1961,,2022-12-22,3.2784459977796,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2009,,2022-12-22,3.0716036248500602,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1997,,2022-12-22,5.0553459305475,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2011,,2022-12-22,9.41096298246961,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1963,,2022-12-22,3.09441677825676,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1968,,2022-12-22,3.16516905157431,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1966,,2022-12-22,4.13875252313607,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1967,,2022-12-22,1.22775183399891,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2002,,2022-12-22,3.55421325456054,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2001,,2022-12-22,6.5005966544992,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1981,,2022-12-22,10.8307923090317,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2008,,2022-12-22,10.4255760885952,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1960,,2022-12-22,NA,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2010,,2022-12-22,5.8863816462889,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2000,,2022-12-22,9.18219141567356,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1999,,2022-12-22,8.00681329656179,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2007,,2022-12-22,7.03666107458216,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1962,,2022-12-22,1.80379440148938,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1971,,2022-12-22,4.66418002291394,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2000,,2022-12-22,8.84439624700958,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1964,,2022-12-22,3.54797755518112,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2002,,2022-12-22,3.58368927592616,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1966,,2022-12-22,4.13442612556352,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1970,,2022-12-22,3.85955208091369,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1993,,2022-12-22,10.8299600857277,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1992,,2022-12-22,6.63928073240771,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1963,,2022-12-22,3.01391715577817,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1999,,2022-12-22,7.80944574526146,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2001,,2022-12-22,6.23201252744445,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1983,,2022-12-22,10.8174002740579,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1984,,2022-12-22,11.1505445547794,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1985,,2022-12-22,8.93083608552818,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2006,,2022-12-22,7.76318581627088,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1989,,2022-12-22,9.76900937253662,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1967,,2022-12-22,1.28037535067494,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2007,,2022-12-22,7.06819603484158,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1968,,2022-12-22,3.27352495312587,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1969,,2022-12-22,4.95912491167516,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1965,,2022-12-22,3.02548541053081,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1960,,2022-12-22,NA,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,1961,,2022-12-22,3.13425473123863,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2010,,2022-12-22,5.64433086097335,NA,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2011,,2022-12-22,9.39165549288849,NA,Aggregates,,,,Aggregates,Aggregates
